Time,Input,Output
0.00058183,(-0.3631518067479076-0.9002954728771423j),(3.27335+0.637658j)
0.0005818350000000001,(-0.5143237500218952-0.5812944699263124j),(3.19761-0.423163j)
0.00058184,(-0.3261883431038425+0.20467984609587403j),(0.975069-2.3485j)
0.000581845,(-0.09674951031203843+0.469599559162518j),(-1.56102-2.39327j)
0.00058185,(-0.0975480295813574-0.21300862654034844j),(1.53793+0.986535j)
0.000581855,(-0.2274990954740705-1.0583125020111415j),(3.18765+1.20197j)
0.00058186,(-0.219169648300454-0.9449040973518703j),(3.10696+1.15368j)
0.000581865,(-0.03308643368212016+0.16702987367838085j),(-0.353259-1.03187j)
0.0005818700000000001,(0.12880918111515666+1.0797611785160042j),(-2.95927-1.49857j)
0.000581875,(0.16383512987196266+0.7738814050838473j),(-2.95766-1.23083j)
0.00058188,(0.21688765668971996-0.31899878052035546j),(0.0411603+2.46593j)
0.000581885,(0.398635131696269-0.8175788330642232j),(1.73956+2.83825j)
0.0005818900000000001,(0.5121568803097163-0.09264223655298376j),(-1.46497+2.44364j)
0.000581895,(0.27244997424179945+0.9465020248626977j),(-3.16825-0.848344j)
0.0005819,(-0.20855909848829307+0.9884881813780709j),(-2.35127-2.28051j)
0.000581905,(-0.37410616655440126-0.04666348369101626j),(2.08174-1.21361j)
0.00058191,(0.17809668846686008-0.9317850902636715j),(2.41437+2.19329j)
0.000581915,(1.1264233287487362-0.6942450539079339j),(-0.135242+3.27239j)
0.00058192,(1.650445765359298+0.1808349450539123j),(-2.25969+2.33412j)
0.0005819250000000001,(1.28386919325091+0.41825919278195284j),(-2.71594+1.76976j)
0.00058193,(0.42065497283295766-0.3948703344732626j),(-0.501532+2.71016j)
0.000581935,(-0.13588273282789926-1.2931122815924012j),(2.80267+1.71055j)
0.00058194,(-0.05339478111075807-1.1785637700999518j),(2.72481+1.80052j)
0.000581945,(0.24848995130128318-0.19931756584813465j),(-0.688302+1.93476j)
0.00058195,(0.1994317987744995+0.4892236202482016j),(-2.63649-0.995223j)
0.000581955,(-0.21380714580966723+0.21255213932098269j),(0.450024-2.18058j)
0.00058196,(-0.48363420760601633-0.4255598768891411j),(3.00957-0.80727j)
0.000581965,(-0.25362598812676623-0.4184881031207781j),(2.83981+0.489906j)
0.00058197,(0.2409603568552698+0.3002881383594979j),(-2.54444-0.465331j)
0.000581975,(0.47872708111935874+0.8052576785162017j),(-3.39292-0.0530045j)
0.0005819800000000001,(0.27575917321762994+0.44062128821164187j),(-2.85595-0.537092j)
0.000581985,(-0.048146511546336326-0.28830923810447684j),(1.39138+1.62717j)
0.00058199,(-0.10736006012419935-0.3510595625387109j),(2.1012+1.50341j)
0.000581995,(0.10211179055977782+0.4908215477590295j),(-2.51487-1.42378j)
0.000582,(0.28420218658846963+1.384727533023335j),(-3.14957-1.35982j)
0.000582005,(0.27427458966097784+1.4459932739009178j),(-2.96231-1.51908j)
0.00058201,(0.2418737757800961+0.7940766308013572j),(-2.81713-1.31226j)
0.000582015,(0.43001140512862324+0.29618108684349065j),(-2.7896+0.328131j)
0.00058202,(0.8004661184141929+0.45670723998267027j),(-2.92133+1.50351j)
0.000582025,(1.038572874540809+0.9090807405409828j),(-3.2102+0.78882j)
0.00058203,(0.8903700983801246+1.0456468707396458j),(-3.26803+0.193405j)
0.0005820350000000001,(0.422937408929786+0.8143852004730425j),(-3.11823-0.541305j)
0.00058204,(-0.0643475852159195+0.6178045577536758j),(-2.04404-2.11774j)
0.000582045,(-0.3273284499370198+0.5866571946601465j),(-1.36431-2.77489j)
0.00058205,(-0.3474081092698799+0.3587025009389j),(-0.219652-2.84821j)
0.000582055,(-0.26651830730661363-0.2889937466904781j),(2.60737+0.202203j)
0.00058206,(-0.22430324045241554-0.8899122777024743j),(3.21186+0.977075j)
0.000582065,(-0.24643642554327944-0.7292727806091192j),(3.14627+0.79086j)
0.00058207,(-0.23377301670225709+0.18653947959465214j),(0.830653-2.00679j)
0.000582075,(-0.04198571202927814+0.9318984342178475j),(-2.72001-1.94704j)
0.00058208,(0.3662343178153872+0.6491808311860299j),(-3.21406-0.284022j)
0.000582085,(0.7948744833415341-0.4091316708251124j),(-0.377338+3.26567j)
0.0005820900000000001,(0.8851207176004664-1.0888887004728458j),(0.854971+3.23649j)
0.000582095,(0.4182591927819531-0.6191735749256781j),(0.779373+2.96961j)
0.0005821,(-0.4061647261422824+0.5185463679225522j),(-0.666757-2.89217j)
0.000582105,(-1.0581969356264929+1.1378332868024057j),(-0.618721-3.26928j)
0.00058211,(-1.1317860534825708+0.6475829036752024j),(0.427661-3.22998j)
0.000582115,(-0.7180917328942751-0.385629468562246j),(2.80348-1.21042j)
0.00058212,(-0.2713098674086222-0.954260529647536j),(3.0815+0.935812j)
0.000582125,(-0.08750797767187991-0.6811260468197358j),(2.68394+1.49298j)
0.00058213,(0.010952781880856806-0.05875706135849724j),(0.169483+0.501514j)
0.000582135,(0.40205767462627495+0.2352553778284349j),(-2.69063+0.739975j)
0.00058214,(1.1110218855637088+0.0411869705169117j),(-1.98201+2.75647j)
0.0005821450000000001,(1.6475943870611174-0.28385993229546885j),(-1.58919+2.9464j)
0.00058215,(1.4804498359702774-0.37581743801940404j),(-1.42076+2.96754j)
0.000582155,(0.6401666531833645-0.212209885027982j),(-1.51094+2.44406j)
0.00058216,(-0.24073366894691872-0.015288254800984821j),(1.28294-0.670881j)
0.000582165,(-0.5224245090997345+0.028066407727381292j),(1.88374-2.13032j)
0.00058217,(-0.15265430440016578-0.09834677109372372j),(1.44715+0.0570415j)
0.000582175,(0.3589314112777251-0.27450349999980317j),(-0.332892+2.75441j)
0.00058218,(0.5175196050435504-0.33120659111420186j),(-0.132041+3.13304j)
0.000582185,(0.3148917290043484-0.16999615163206844j),(-0.990575+2.37157j)
0.00058219,(0.1252724052587855+0.097091764605039j),(-1.3383-0.141102j)
0.000582195,(0.21951190259345463+0.14934554991043006j),(-2.15483-0.162907j)
0.0005822000000000001,(0.486941184151373-0.26434921516396037j),(-0.566202+3.01386j)
0.000582205,(0.6426757771885442-0.9720577528835673j),(1.33423+3.17603j)
0.00058221,(0.6159799423344968-1.4033248312300175j),(1.61086+2.94451j)
0.000582215,(0.6278454986353428-1.1118197381038861j),(1.26484+3.02335j)
0.00058222,(0.8608184403669491-0.28830923810447684j),(-0.956131+2.99808j)
0.000582225,(1.129161363092741+0.3632673731325573j),(-2.55007+2.01556j)
0.00058223,(0.9791317490824047+0.3476370196087049j),(-2.63425+1.90294j)
0.0005822350000000001,(0.1690833994363844-0.07917941947045284j),(-0.794097+1.00061j)
0.00058224,(-0.9682929556605613-0.18323072510491667j),(2.2498-2.33945j)
0.000582245,(-1.7041819117908674+0.42613104152096726j),(1.38751-3.03563j)
0.00058225,(-1.5123950516039832+1.3350962156772999j),(0.0841716-3.30098j)
0.0005822550000000001,(-0.5309808664247497+1.7224369557045485j),(-1.57894-2.87433j)
0.00058226,(0.5581345219564467+1.1621355640359226j),(-3.0768-0.982111j)
0.000582265,(1.1045190539966983-0.01255004266254211j),(-2.03997+2.49693j)
0.00058227,(0.9660127419942062-1.0704047462203383j),(0.520667+3.25569j)
0.000582275,(0.4747333735575264-1.4853547400264602j),(1.76951+2.77635j)
0.00058228,(0.01985190465788166-1.1952208865028067j),(2.48037+2.09525j)
0.000582285,(-0.2650337237499617-0.4498621541226583j),(2.51573+1.0266j)
0.0005822900000000001,(-0.43502965313898256+0.4028577495969258j),(0.0397245-2.91133j)
0.000582295,(-0.48728343844437405+1.0021783530980952j),(-1.66756-2.88464j)
0.0005823,(-0.315805147929175+1.0561434098684896j),(-2.06757-2.5713j)
0.000582305,(0.0646898395089201+0.5366858454515845j),(-2.19015-1.8263j)
0.00058231,(0.3682878435733908-0.19703579648044806j),(-1.07136+2.35243j)
0.000582315,(0.24963228056493442-0.6038854756948263j),(1.63867+2.67967j)
0.00058232,(-0.293898650746662-0.40331334784410217j),(2.8828+0.378408j)
0.000582325,(-0.8066266956882039+0.1744456796841236j),(1.17473-3.10495j)
0.00058233,(-0.756882034387993+0.6068524203776564j),(-0.347506-3.33062j)
0.000582335,(-0.05841480706549675+0.56281273810428j),(-1.95486-2.22958j)
0.00058234,(0.8164387262310461+0.1717074230970715j),(-2.33682+2.28114j)
0.0005823450000000001,(1.2610514995740456-0.15117105430179817j),(-1.56812+2.96209j)
0.00058235,(1.0603660277691456-0.11066859237088766j),(-1.59269+2.85969j)
0.000582355,(0.5032560462612268+0.21837090678808774j),(-2.621+1.07259j)
0.00058236,(0.03616694456217295+0.4836342076060168j),(-2.12885-1.76909j)
0.000582365,(-0.13827873512195082+0.3727371493823987j),(-0.922018-2.46306j)
0.00058237,(-0.13782247014563245-0.10964182949188588j),(1.40061+0.129075j)
0.000582375,(-0.17444567968412378-0.6158643759498479j),(3.00119+0.994666j)
0.00058238,(-0.3189987805203556-0.7228832929962831j),(3.28698+0.435401j)
0.000582385,(-0.463667892227332-0.30211497620915057j),(2.87302-0.879766j)
0.00058239,(-0.441990305383644+0.33531364263020896j),(0.151812-3.00809j)
0.000582395,(-0.16794240363101734+0.7054261016227783j),(-2.24839-2.37122j)
0.0005824000000000001,(0.2948120696714883+0.6131263416058429j),(-3.17103-0.472719j)
0.000582405,(0.7499236045738054+0.3298375739421996j),(-2.75217+1.84638j)
0.00058241,(0.9750246975663978+0.26252459974478193j),(-2.45802+2.26079j)
0.000582415,(0.869832618369615+0.4753045381893528j),(-2.87721+1.57784j)
0.00058242,(0.5174040386589009+0.6365151999145335j),(-3.17632+0.357094j)
0.000582425,(0.07552841068771655+0.47473337355752704j),(-2.27858-1.58073j)
0.00058243,(-0.38905201149225205+0.17570068617280835j),(0.974718-2.50493j)
0.000582435,(-0.9039469261459737+0.17627118407549192j),(1.16576-3.13553j)
0.00058244,(-1.3945395635661777+0.5717113497222961j),(0.815128-3.25227j)
0.000582445,(-1.5671601833450277+0.9060004519039765j),(0.590415-3.25584j)
0.00058245,(-1.1227740979103795+0.6864887715535696j),(0.515992-3.20221j)
0.0005824550000000001,(-0.14706378054274358+0.026012881969377753j),(0.694121-0.57466j)
0.00058246,(0.8014928812931946-0.4309226016229753j),(-0.327863+3.1374j)
0.000582465,(1.1224318436173788-0.2779260429298091j),(-1.09878+3.08499j)
0.00058247,(0.7160382071362713+0.12744016394315433j),(-2.24078+2.10073j)
0.000582475,(0.033999185877804206+0.0908167321616156j),(-0.628126-0.446813j)
0.00058248,(-0.43115151196180046-0.5150082586078968j),(3.08974-0.310344j)
0.000582485,(-0.609819365060486-1.008681184665106j),(3.35295+0.0985085j)
0.00058249,(-0.7288149599314695-0.6941317099537591j),(3.223-0.671266j)
0.000582495,(-0.8168943244782223+0.23639770709208657j),(1.08284-3.04435j)
0.0005825,(-0.5661219370801107+0.819974613115228j),(-1.20519-3.07458j)
0.000582505,(0.19258626842839272+0.38197801529341485j),(-2.3485-1.17659j)
0.0005825100000000001,(1.0165552558345945-0.6920781841957552j),(-0.0820642+3.3147j)
0.000582515,(1.1239142047435573-1.373546485308492j),(0.639048+3.26335j)
0.00058252,(0.2525992252477643-1.0957337863328578j),(1.88578+2.62022j)
0.000582525,(-0.8904834423343002-0.2740479017526271j),(2.63658-1.78142j)
0.00058253,(-1.242683111706188+0.26834292272579197j),(1.34909-3.02022j)
0.000582535,(-0.4803250086301863+0.19247225774507498j),(1.3089-2.41346j)
0.00058254,(0.6270454236646922-0.16372111918864507j),(-1.2039+2.71846j)
0.000582545,(1.028876410382616-0.34752145322405537j),(-0.826506+3.22192j)
0.00058255,(0.47735806394735614-0.29116061640265717j),(-0.625753+2.83899j)
0.000582555,(-0.3139805325099962-0.2015995574588684j),(2.44464-0.0688395j)
0.00058256,(-0.5412484952147677-0.17068066021806952j),(2.52986-1.65425j)
0.0005825650000000001,(-0.1591575804532719-0.10587681002583177j),(1.58855+0.108073j)
0.00058257,(0.22453215079124073+0.0070736628342660665j),(-1.55101+0.894528j)
0.000582575,(0.1560770695732192+0.016771438226438194j),(-1.20447+0.504421j)
0.00058258,(-0.1762711840754918-0.12253414867173326j),(1.70188+0.119884j)
0.000582585,(-0.29800570226266926-0.16896938875306666j),(2.5176-0.288923j)
0.00058259,(-0.10393729495114587+0.10827281231988345j),(0.339815-1.14167j)
0.000582595,(0.02395913396832669+0.48545882302519533j),(-2.25482-1.87941j)
0.0005826,(-0.26058441794095377+0.3955548430592638j),(-0.776837-2.7996j)
0.000582605,(-0.7966990987607128-0.3730794036753995j),(2.73641-1.90362j)
0.00058261,(-1.0617350449411476-1.2251125763785076j),(3.33284-0.293785j)
0.000582615,(-0.7332642657404769-1.255917685179036j),(3.2518+0.471179j)
0.0005826200000000001,(-0.009583675811635441-0.2521414045701143j),(0.773045+1.20811j)
0.000582625,(0.6116439804796648+0.9672661927815592j),(-3.19412-0.134107j)
0.00058263,(0.7851757967528673+1.3490175201666228j),(-3.25759-0.411834j)
0.000582635,(0.534861230032406+0.6773612495967292j),(-3.09698-0.188014j)
0.00058264,(0.12264815935505113-0.2837443659108195j),(0.186233+1.91137j)
0.000582645,(-0.19737805077344875-0.6887689852199246j),(2.95591+1.06245j)
0.00058265,(-0.32767070423002015-0.4619566207623289j),(2.98553+0.209241j)
0.0005826550000000001,(-0.33964960448504133-0.16680163006869786j),(2.54606-0.547642j)
0.00058266,(-0.3897365200782532-0.20057257233681913j),(2.68138-0.818762j)
0.000582665,(-0.5632683363514562-0.3734216579683998j),(2.95994-1.28664j)
0.00058267,(-0.7506081131598064-0.3127248592921693j),(2.68829-1.95547j)
0.0005826750000000001,(-0.7183184208026264-0.038676957539542506j),(1.90623-2.59767j)
0.00058268,(-0.38289143421824146+0.0821456974241406j),(1.6192-2.08252j)
0.000582685,(0.003308643368212011-0.10838682300320118j),(0.485183+0.747008j)
0.00058269,(0.040388451247592806-0.2993747194346717j),(0.975772+2.10184j)
0.000582695,(-0.3804956541672371-0.1185408855959964j),(2.49887-1.02929j)
0.0005827,(-0.8905967862884756+0.3491193807348829j),(0.680718-3.34968j)
0.000582705,(-0.9949910129450822+0.6531723163173877j),(0.0667112-3.37208j)
0.0005827100000000001,(-0.6081080935954832+0.5656641164024602j),(-0.41021-3.19022j)
0.000582715,(-0.14170150029500408+0.38403154105141846j),(-0.769744-2.48487j)
0.00058272,(-0.026925634165061815+0.5294985052985718j),(-2.07377-2.07717j)
0.000582725,(-0.2457519169572781+0.963045797311376j),(-2.3241-2.41535j)
0.00058273,(-0.4374254331899871+1.1935096150378028j),(-1.92853-2.70798j)
0.000582735,(-0.41141410692194075+0.8820404289634601j),(-1.6156-2.80893j)
0.00058274,(-0.3652075549363852+0.2717654656557982j),(0.55729-2.59992j)
0.000582745,(-0.5183174575837269-0.1059908207091496j),(2.29399-1.73733j)
0.00058275,(-0.6858042629675685-0.07415939351571416j),(2.03361-2.45105j)
0.000582755,(-0.4464396111926522+0.011523235334930718j),(1.92199-2.01913j)
0.00058276,(0.23890683109726624-0.24917668231775836j),(-0.226121+2.43471j)
0.0005827650000000001,(0.790880775779702-0.7818688202075107j),(0.688227+3.34658j)
0.00058277,(0.5945312658296346-1.1352085964125767j),(1.49433+3.00621j)
0.000582775,(-0.22042465478913856-1.045989125032646j),(2.97734+1.39534j)
0.00058278,(-0.7977258616397144-0.7531172371649862j),(3.23675-0.612917j)
0.000582785,(-0.4686883626681653-0.6924204384887556j),(3.18784+0.0158607j)
0.00058279,(0.45670723998267065-0.9809585869320578j),(1.75563+2.71941j)
0.000582795,(0.9767359690314005-1.3168433941940922j),(0.918441+3.15144j)
0.0005828,(0.4815806818480132-1.3623654375936476j),(1.67518+2.81426j)
0.000582805,(-0.5852881774881442-1.103605635071871j),(3.19332+0.666695j)
0.00058281,(-1.222832362712154-0.7817532538228614j),(3.12149-1.04443j)
0.000582815,(-0.9255089466050114-0.5585923426340971j),(3.00704-1.16728j)
0.0005828200000000001,(-0.11682961413099335-0.3638363153339087j),(1.83313+1.45397j)
0.000582825,(0.42487536830314016-0.0659448459976048j),(-1.67218+2.00349j)
0.00058283,(0.3896209536936039+0.3107846774883412j),(-2.81171+0.45401j)
0.000582835,(0.09789050611740538+0.6079925272108337j),(-2.78648-1.31664j)
0.00058284,(-0.02236187318664151+0.7237967119211094j),(-2.70623-1.77373j)
0.000582845,(0.09138723006429908+0.7034881422494247j),(-2.91878-1.36075j)
0.00058285,(0.22053866547245657+0.6387976360113622j),(-3.08799-0.779566j)
0.000582855,(0.24769209876110623+0.5534563058086138j),(-3.03837-0.586581j)
0.00058286,(0.2797528807794617+0.43229161879497796j),(-2.93018-0.354084j)
0.000582865,(0.4217950796661346+0.31945660119800584j),(-2.91729+0.705149j)
0.00058287,(0.5846036689021428+0.305650863093332j),(-2.80566+1.5634j)
0.0005828750000000001,(0.6012607853049972+0.3994329842364458j),(-2.94768+1.37109j)
0.00058288,(0.4492909894908325+0.4613854561305032j),(-3.08148+0.596997j)
0.000582885,(0.2522569709547638+0.3195699451521814j),(-2.67258-0.400101j)
0.00058289,(0.08214569742414056-0.044267481396964556j),(-0.432638+0.575645j)
0.000582895,(-0.11637312691162763-0.4535136073914892j),(2.50206+1.40039j)
0.0005829,(-0.3575623941057224-0.6880844766339228j),(3.32803+0.259254j)
0.000582905,(-0.47735806394735597-0.6718851809087187j),(3.31063-0.218883j)
0.00058291,(-0.291731781034483-0.5121568803097164j),(3.0021+0.397259j)
0.000582915,(0.11112507959025338-0.3754751837264033j),(1.14129+2.36272j)
0.00058292,(0.3597292638179015-0.3313221574988513j),(0.0733048+2.89772j)
0.000582925,(0.17547244256312544-0.3012015572843241j),(0.289696+2.52713j)
0.0005829300000000001,(-0.2753035749704537-0.14478201117505704j),(2.33957-0.158283j)
0.000582935,(-0.5001757576242213+0.1874522317903363j),(1.02281-2.85797j)
0.00058294,(-0.19110301833002521+0.5640684113221069j),(-1.78148-2.59009j)
0.000582945,(0.4313804223006255+0.7425073540819672j),(-3.3713-0.132617j)
0.00058295,(0.8180344313113997+0.5762762219159532j),(-3.11711+1.24969j)
0.000582955,(0.6203159041893297+0.18197571861623185j),(-2.5099+1.78139j)
0.00058296,(-0.0073018397710347014-0.12470190735610205j),(0.434397+0.761374j)
0.000582965,(-0.6009185310119967-0.11044034876120473j),(2.24672-2.09432j)
0.00058297,(-0.8188345062820498+0.14307051746700672j),(1.2362-3.09097j)
0.000582975,(-0.6672069647608866+0.3163763125610006j),(0.421784-3.20433j)
0.00058298,(-0.377073111237231+0.18208995154259702j),(0.992305-2.5126j)
0.0005829850000000001,(-0.14843279771474596-0.16029835401559162j),(1.7185+0.471792j)
0.00058299,(-0.02738189914138023-0.4033133478441022j),(1.96287+1.87866j)
0.000582995,(0.037878438270223386-0.3599581741567267j),(1.41099+2.19113j)
0.000583,(0.09480999523735249-0.1193396271083627j),(-0.193817+1.29508j)
0.000583005,(0.15311056937648418+0.1261851574544697j),(-1.62407-0.235923j)
0.00058301,(0.20582084190124075+0.3300664842810245j),(-2.58974-0.794374j)
0.000583015,(0.24255828436609722+0.5833502181147902j),(-3.14115-0.641772j)
0.0005830200000000001,(0.23114832631242788+0.8773622128156278j),(-3.24324-0.937069j)
0.000583025,(0.10359504065814538+0.9904283631818988j),(-2.98628-1.46244j)
0.00058303,(-0.2085590984882931+0.7059972662546041j),(-2.0183-2.42011j)
0.000583035,(-0.6901380023919266+0.12116513149973085j),(1.18052-2.87762j)
0.0005830400000000001,(-1.1726321031647657-0.3650919885517358j),(2.54439-2.13058j)
0.000583045,(-1.376397863606671-0.4237352614699627j),(2.66701-1.95169j)
0.00058305,(-1.089230954765846-0.12378915516041777j),(2.25194-2.34062j)
0.000583055,(-0.3638363153339089+0.16189561479727693j),(1.36364-1.98973j)
0.00058306,(0.46515025335351+0.16086885191827507j),(-2.50934+1.11131j)
0.000583065,(1.0076544217861045-0.05567655047844444j),(-1.67643+2.8861j)
0.00058307,(1.1030344704400463-0.2337730167022572j),(-1.24986+3.0751j)
